Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC
2014;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);10;44;7;ns;ns;ns;ns;ns;ns;7.00;8.3;2050;ns;ns;ns;1610;2560;Cergy-Pontoise_18;disc10_18
2014;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);6;53;4;ns;ns;ns;ns;ns;ns;7.00;8.3;2050;ns;ns;ns;1610;2560;Cergy-Pontoise_30;disc11_30
2014;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);78;44;52;95;96;87;100;2000;31200;7.00;8.3;2050;10;29;27;1610;2560;Cergy-Pontoise_30;disc12_30
2014;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);11;37;7;ns;ns;ns;ns;ns;ns;7.00;8.3;2050;ns;ns;ns;1610;2560;Cergy-Pontoise_18;disc13_18
2014;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);11;58;7;ns;ns;ns;ns;ns;ns;7.00;8.3;2050;ns;ns;ns;1610;2560;Cergy-Pontoise_18;disc14_18
2014;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);2;50;1;ns;ns;ns;ns;ns;ns;7.00;8.3;2050;ns;ns;ns;1610;2560;Cergy-Pontoise_30;disc16_30
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;4;14;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_18;disc02_18
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;7;13;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_30;disc04_30
2014;LICENCE PRO;7200664J;Corse - Pasquale Paoli;A27;Corse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;2;9;;;;;;;;53.00;10.3;1790;;;;1430;2130;Corse - Pasquale Paoli_30;disc10_30
2014;LICENCE PRO;9710585J;Antilles et Guyane;A32;Guadeloupe;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;19;56;;;;;;;;69.00;nd;nd;;;;nd;nd;Antilles et Guyane_30;disc01_30
2014;LICENCE PRO;9710585J;Antilles et Guyane;A32;Guadeloupe;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;19;56;;;;;;;;69.00;nd;nd;;;;nd;nd;Antilles et Guyane_18;disc01_18
2014;LICENCE PRO;9710585J;Antilles et Guyane;A32;Guadeloupe;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;5;46;;;;;;;;69.00;nd;nd;;;;nd;nd;Antilles et Guyane_30;disc12_30
2014;LICENCE PRO;9710585J;Antilles et Guyane;A32;Guadeloupe;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;5;46;;;;;;;;69.00;nd;nd;;;;nd;nd;Antilles et Guyane_18;disc12_18
2014;LICENCE PRO;9740478B;La Réunion;A28;La Réunion;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;5;26;;;;;;;;15.00;nd;nd;;;;nd;nd;La Réunion_18;disc07_18
2014;LICENCE PRO;9740478B;La Réunion;A28;La Réunion;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;4;15;;;;;;;;15.00;nd;nd;;;;nd;nd;La Réunion_30;disc12_30
2014;LICENCE PRO;9740478B;La Réunion;A28;La Réunion;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;4;30;;;;;;;;15.00;nd;nd;;;;nd;nd;La Réunion_30;disc16_30
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;960;60;7;93;52;80;96;1630;25400;20.00;9.3;1870;7;35;61;1480;2270;Toutes universités et établissements assimilés_30;disc03_30
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;4013;62;27;94;55;83;97;1600;25000;20.00;9.3;1870;10;27;62;1480;2270;Toutes universités et établissements assimilés_30;disc04_30
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;723;66;4;90;44;60;92;1460;22800;20.00;9.3;1870;7;30;69;1480;2270;Toutes universités et établissements assimilés_18;disc05_18
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;229;71;1;79;54;45;82;1400;21800;20.00;9.3;1870;14;56;76;1480;2270;Toutes universités et établissements assimilés_18;disc06_18
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;1491;67;9;83;54;49;87;1400;21800;20.00;9.3;1870;11;48;62;1480;2270;Toutes universités et établissements assimilés_18;disc07_18
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;39;78;0;83;55;31;85;ns;ns;20.00;9.3;1870;6;40;50;1480;2270;Toutes universités et établissements assimilés_18;disc08_18
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;27;76;0;90;ns;ns;ns;ns;ns;20.00;9.3;1870;ns;ns;ns;1480;2270;Toutes universités et établissements assimilés_18;disc09_18
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;8071;69;49;90;83;66;97;1570;24500;20.00;9.3;1870;9;38;26;1480;2270;Toutes universités et établissements assimilés_18;disc12_18
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;796;70;5;93;85;78;99;1640;25500;20.00;9.3;1870;6;44;52;1480;2270;Toutes universités et établissements assimilés_30;disc14_30
2014;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;4329;68;26;91;85;68;98;1600;25000;20.00;9.3;1870;7;36;15;1480;2270;Toutes universités et établissements assimilés_18;disc15_18
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;8;73;2;ns;ns;ns;ns;ns;ns;25.00;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc03_30
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;41;74;12;98;ns;65;72;ns;ns;25.00;9.1;1780;ns;41;85;1400;2090;Besançon - Franche-Comté_30;disc07_30
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;11;82;3;ns;ns;ns;ns;ns;ns;25.00;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc14_30
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;11;83;2;ns;ns;ns;ns;ns;ns;18.00;8.8;1730;ns;ns;ns;1390;2050;Brest - Bretagne occidentale_18;disc11_18
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;45;72;10;78;75;63;94;ns;ns;18.00;8.8;1730;9;45;60;1390;2050;Brest - Bretagne occidentale_30;disc13_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;13;70;14;ns;ns;ns;ns;ns;ns;29.00;11.9;1730;ns;ns;ns;1350;2060;Nîmes_30;disc02_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;15;46;22;ns;ns;ns;ns;ns;ns;29.00;11.9;1730;ns;ns;ns;1350;2060;Nîmes_18;disc14_18
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;15;46;22;ns;ns;ns;ns;ns;ns;29.00;11.9;1730;ns;ns;ns;1350;2060;Nîmes_30;disc14_30
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;27.00;11.9;1820;nd;nd;nd;1460;2150;Toulouse 1 - Capitole_30;disc03_30
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;33;84;26;94;ns;ns;ns;ns;ns;27.00;11.9;1820;ns;59;30;1460;2150;Toulouse 1 - Capitole_18;disc05_18
2013;LICENCE PRO;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;12;86;23;ns;ns;ns;ns;ns;ns;32.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier 3 - Paul-Valéry_30;disc01_30
2013;LICENCE PRO;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;8;83;15;ns;ns;ns;ns;ns;ns;32.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier 3 - Paul-Valéry_30;disc04_30
2013;LICENCE PRO;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;17;75;37;ns;ns;ns;ns;ns;ns;32.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier 3 - Paul-Valéry_18;disc07_18
2013;LICENCE PRO;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;7;86;16;ns;ns;ns;ns;ns;ns;32.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier 3 - Paul-Valéry_18;disc10_18
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;17.00;11.9;1730;nd;nd;nd;1350;2060;Montpellier_18;disc02_18
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;71;52;25;96;74;88;99;1610;25100;17.00;11.9;1730;26;29;62;1350;2060;Montpellier_30;disc04_30
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;265;64;75;90;89;65;96;1500;23400;17.00;11.9;1730;22;55;30;1350;2060;Montpellier_18;disc12_18
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;57;81;15;96;98;64;100;1460;22700;17.00;11.9;1730;30;61;73;1350;2060;Montpellier_30;disc14_30
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;148;61;43;91;94;81;99;1750;27300;17.00;11.9;1730;31;54;13;1350;2060;Montpellier_30;disc15_30
2013;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;12;53;4;ns;ns;ns;ns;ns;ns;17.00;8.8;1730;ns;ns;ns;1390;2050;Rennes 1_18;disc07_18
2013;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;40;85;9;93;78;84;100;ns;ns;17.00;8.8;1730;5;44;67;1390;2050;Rennes 1_30;disc13_30
2013;LICENCE PRO;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;2;75;2;ns;ns;ns;ns;ns;ns;30.00;8.8;1730;ns;ns;ns;1390;2050;Rennes 2 - Haute Bretagne_30;disc11_30
2013;LICENCE PRO;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;11;65;15;ns;ns;ns;ns;ns;ns;30.00;8.8;1730;ns;ns;ns;1390;2050;Rennes 2 - Haute Bretagne_30;disc17_30
2013;LICENCE PRO;0370800U;Tours - François Rabelais;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;52;54;23;90;81;64;84;1400;21800;24.00;9.6;1820;48;65;53;1490;2160;Tours - François Rabelais_30;disc10_30
2013;LICENCE PRO;0370800U;Tours - François Rabelais;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;10;79;4;ns;ns;ns;ns;ns;ns;24.00;9.6;1820;ns;ns;ns;1490;2160;Tours - François Rabelais_30;disc14_30
2013;LICENCE PRO;0370800U;Tours - François Rabelais;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;21;69;9;ns;ns;ns;ns;ns;ns;24.00;9.6;1820;ns;ns;ns;1490;2160;Tours - François Rabelais_18;disc16_18
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;2;63;0;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Grenoble Alpes_18;disc09_18
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;17;58;4;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Grenoble Alpes_30;disc10_30
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;30;68;6;84;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;68;1780;2200;Grenoble Alpes_18;disc11_18
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;24;52;4;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Grenoble Alpes_18;disc13_18
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;17;90;3;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Grenoble Alpes_30;disc14_30
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;14;64;7;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Saint-Etienne - Jean Monnet_30;disc03_30
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;20;93;10;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Saint-Etienne - Jean Monnet_18;disc05_18
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;59;74;30;95;89;80;100;1690;26400;14.00;8.9;1830;7;19;10;1780;2200;Saint-Etienne - Jean Monnet_30;disc15_30
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;27;80;13;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Saint-Etienne - Jean Monnet_18;disc16_18
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;1;14;0;ns;nd;nd;nd;nd;nd;20.00;8.8;1760;nd;nd;ns;1430;2070;Nantes_18;disc02_18
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;10;52;3;ns;ns;ns;ns;ns;ns;20.00;8.8;1760;ns;ns;ns;1430;2070;Nantes_30;disc06_30
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;42;89;8;88;67;62;86;ns;ns;20.00;8.8;1760;6;47;66;1430;2070;Nantes_30;disc07_30
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;4;63;1;ns;ns;ns;ns;ns;ns;20.00;8.8;1760;ns;ns;ns;1430;2070;Nantes_30;disc14_30
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;31;77;8;94;ns;ns;ns;ns;ns;20.00;8.8;1760;ns;ns;;1430;2070;Nantes_30;disc16_30
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;32;77;9;94;ns;ns;ns;ns;ns;20.00;8.8;1760;ns;ns;62;1430;2070;Nantes_18;disc17_18
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;5;88;2;ns;ns;ns;ns;ns;ns;21.00;9.6;1820;ns;ns;ns;1490;2160;Orléans_30;disc02_30
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;4;57;2;ns;ns;ns;ns;ns;ns;21.00;9.6;1820;ns;ns;ns;1490;2160;Orléans_18;disc11_18
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;160;56;63;88;87;58;95;1520;23700;21.00;9.6;1820;5;36;29;1490;2160;Orléans_18;disc12_18
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;109;56;43;88;94;62;99;1550;24200;21.00;9.6;1820;5;38;21;1490;2160;Orléans_18;disc15_18
